"Station
Code",Monitoring Location,State,Temperature Min,Temperature Max,Dissolved Oxygen Min,Dissolved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max,Fecal Streptococci Min,Fecal Streptococci Max
1189,"RIVER BHIMA AT PUNE (MUTHA RIVER) AT U/S OF
VITHALWADI NEAR SHANKAR MANDIR, VILLAGE.
VITHALWADI, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,27.5,29,2.9,4.1,7.1,7.9,499,693,17.9,27,0.3,4.9,10,225,275,1800,6,40
1190,"RIVER BHIMA AT D/S OF BUNDGARDEN, VILLAGE
YERWADA, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,27,29,3.3,4.5,6.9,7.8,339,683,10.4,23,0,3.45,25,250,425,1800,9,25
2655,"RIVER BHIMA AT KOREGAON NEAR KOREGAON BRIDGE,
VILLAGE- KOREGAON,TALUKA- SHIRUR, DISTRICT-PUNE.",MAHARASHTRA,26,29,5,6.2,7.4,8.3,210,726,3,5.4,0.3,5.4,9,45,200,550,3,17
1191,"RIVER BHIMA AFTER CONFLUENCE WITH MULA-MUTHA
AT PARGAON NEAR VASANT BANDARA,VILLAGE-PARGAON,TALUKA- DAUND, DISTRICT- PUNE.",MAHARASHTRA,27,29,4.2,5.8,7.4,8,347,1603,4,10.9,0.3,11.12,8,200,110,900,4,25
1192,"RIVER BHIMA AT DAUND NEAR MAHADEV
TEMPLE,VILLAGE- DAUND, TALUKA- DAUND, DISTRICT-PUNE.",MAHARASHTRA,27,30,4.5,5.8,7.5,8.1,349,1621,3.4,8.5,0.3,10.78,10,115,95,900,2,20
2656,"RIVER BHIMA BACKWATER OF UJANI DAM, NEAR RAW
WATER PUMP HOUSE, VILLAGE- KUMBARGAON,
TALUKA- INDAPUR, DISTRICT- PUNE.",MAHARASHTRA,27,30,4.9,6.2,7.4,8.3,332,967,2.8,7.5,0.3,5.09,7,85,170,350,2,14
1188,"RIVER BHIMA AT NARSINGPUR NEAR SANGAM BRIDGE
AFTER CONFLUENCE WITH NIRA, VILLAGE-NARSINGPUR, TALUKA-MALSHIRAS, DISTRICT-SOLAPUR.",MAHARASHTRA,29,36,5.3,6.4,8,8.4,722,6664,3.2,7.6,0.3,2.77,7,120,75,425,2,25
30046,"RIVER BHIMA AT TAKLI, SOLAPUR, (MAHARASHTRA)",MAHARASHTRA,22,22,4.9,4.9,8.3,8.3,1656,1656,7.8,7.8,1.11,1.11,45,45,350,350,17,17
28,"RIVER BHIMA AT TAKLI NEAR KARNATAKA BORDER,
VILLAGE- TAKALI, TALUKA- SOUTH SOLAPUR, DISTRICT-SOLAPUR.",MAHARASHTRA,29,36,4.4,6.3,7.8,8.4,950,2383,2.5,10.4,0.3,2.23,6,45,80,550,2,14
5582,"RIVER BHIMA DOWNSTREAM, DHULKED VILL",KARNATAKA,29,29,6,10,7,8.5,826,1620,1.2,2.9,2.27,8.15,540,920,1600,1600,280,540
1183,"RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR
VILLAGE",KARNATAKA,25,31,6,8.6,7.4,8.5,1050,2010,3,8,0.48,3.51,230,260000,1600,280000,,
1184,RIVER BHIMA AT FEROZABAD VILLAGE (D/S),KARNATAKA,24,32,6.5,11.6,7.7,8.8,880,1295,2,4,0.51,67,140,23000,1100,350000,,
1888,"RIVER BHIMA AT CONFLUENCE OF JEWARGI TOWN
SEWAGE DISPOSAL POINT",KARNATAKA,24,32,5.6,12,7.7,8.6,818,1278,2,3.3,0.46,6.9,20,700,350,5400,,
30057,RIVER BHIMA AT GANGAPUR (BANGALORE),KARNATAKA,24,28,7.1,8.7,8.1,8.6,1270,2198,4,6.7,0,3.72,790,2200,4900,9200,,
1167,RIVER BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA,26,34,7,8,8.1,8.5,390,1473,2,3,0.35,11.56,33,490,280,2800,,
5158,"RIVER HUNDRI AT GAJULADINNE RESERVOIR
GAJULADINNE (V),GONEGANDLA (M)","ANDHRA
PRADESH",21,29,5.5,6.2,6.9,8.1,547,896,1.3,2.5,0.34,1.29,173,378,501,980,,
2350,"RIVER HUNDRI AT LAXMIPURAM (V), KALLUR (M)","ANDHRA
PRADESH",22,28,5.4,6.3,7.4,8.1,1152,1479,1,2.8,0.93,2.12,146,320,575,816,,
1091,RIVER BHADRA AT MALLESWARAM D/S OF KIOCL,KARNATAKA,20,25,6.6,7.7,7,8.2,70,164,1.6,2,0.3,0.6,12,40,110,350,,
2771,RIVER BHADRA AT U/S OF KIOCL,KARNATAKA,20,25,6.6,7.9,6.9,8.2,61,150,1.2,2,0.3,0.52,11,40,110,350,,
2765,RIVER BHADRA AT U/S OF MPM,KARNATAKA,26,27,6.6,8.1,7,8.1,103,250,1,2.4,0.3,0.83,13,93,110,1600,,
1387,RIVER BHADRA AT D/S OF BHADRAVATHI,KARNATAKA,26,28,4.9,8,7,8.5,100,250,1.5,2.9,0.3,1.53,78,390,920,2400,,
4105,"RIVER BHADRA D/S MYSORE PAPER MILL (MPM),
BHADRAWATI, SHIVAMOGGA",KARNATAKA,26,27,6.7,9.5,7.1,8.4,111,190,1.3,3.3,0.3,0.96,11,310,110,2400,,
1169,"RIVER BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR
HOLEHUNNUR",KARNATAKA,26,28,6,7.8,7,7.9,122,200,1.2,2.8,0.3,1.2,13,270,140,1300,,
1911,"RIVER CHANDRABHAGA AT U/S OF PANDHARPUR
TOWN, VILLAGE. GURSALE, TALUKA. PANDHARPUR,
DISTRICT. SOLAPUR.",MAHARASHTRA,25,36,4.7,6.2,7.7,8.4,672,9529,3,8.3,0.3,2.12,9,45,110,550,4,25
1912,"RIVER CHANDRABHAGA AT D/S OF PANDHARPUR TOWN
REAR VISHNUPANT MANDIR, VILLAGE. GOPALPUR,
TALUKA. PANDHARPUR DISTRICT. SOLAPUR.",MAHARASHTRA,25,36,4.5,5.8,7.8,8.4,745,1824,4.2,9,0.3,3.35,10,175,140,900,5,25
1163,RIVER GHATAPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA,24,29,6.1,8.7,7.8,8.7,196,884,1.1,3,3.23,28.19,350,540,920,1600,110,350
4104,"RIVER GHATAPRABHA DAVALSHWAR BARRAGE
JACKWELL FOR DRINKING WATER SUPPLY",KARNATAKA,18,21,5.6,13.7,6.4,9.2,208,1258,1.8,5.2,3.95,55.36,350,920,920,1600,240,540
1185,"RIVER GHATAPRABHA AT D/S OF MUDHOL ROAD CROSS
BDG.",KARNATAKA,17,20,5.6,13.7,6.3,9.1,268,1320,1.6,4.2,4.37,47.51,430,920,920,1600,240,540
2665,"RIVER GHOD AT SHIRUR, VILLAGE. SHIRUR, TALUKA.
SHIRUR, DISTRICT. PUNE.",MAHARASHTRA,26,27,4.6,6.1,7.5,8.4,431,1336,3.5,9.7,0.3,3.42,7,45,200,550,2,20
2669,"RIVER INDRAYANI AT U/S OF MOSHIGAON,VILLAGE-MOSHI, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,25,29,4.8,6.1,7,7.8,216,777,2.2,8.3,0.3,7.25,8,70,85,900,2,30
2668,"RIVER INDRAYANI AT D/S OF MOSHI VILLAGE. VILLAGE-MOSHI, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26,29,5.2,5.8,7,7.9,210,784,3.2,8.4,0.3,3.41,10,115,170,550,4,20
2197,"RIVER INDRAYANI AT D/S OF ALANDIGAON, VILLAGE.
ALANDIGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26,28,4.8,5.8,7,8,190,711,3.5,8.9,0.3,7.7,8,70,140,550,4,20
1895,RIVER KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,24,32,6.7,8.8,7.7,8.5,340,610,1.7,4,0.31,3.4,49,63000,240,120000,,
2777,RIVER KAGINA AT SHAHABAD BRIDGE,KARNATAKA,24,32,7.2,8.9,7.7,8.6,339,612,1,3.6,0.34,3,63,7000,540,16000,,
4500,"RIVER KAGINA AT D/S OF BRIDGE CUM BARRAGE,
SADEM",KARNATAKA,24,32,6.7,8.7,7.9,8.5,316,580,2,6,0.48,4,14,7900,20,160000,,
2189,"RIVER KOYNA AT KARAD, VILLAGE- KARAD,TALUKA-KARAD, DISTRICT- SATARA.",MAHARASHTRA,26,32,5.4,6.7,7.5,8.1,65,239,2,5,0.3,2.84,7,35,110,350,2,13
1187,RIVER MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA,22,29,5.6,8.4,6.5,8.8,190,268,1.3,2.9,1.65,15.25,350,920,920,1600,130,540
1164,"RIVER MALAPRABHA AT WATER ABSTRACTION POINT
TO HUBLI, DHARWAD",KARNATAKA,24,32,5.6,8.8,7.7,8.7,268,518,1.1,3,1.23,23.04,280,920,920,1600,170,540
2764,RIVER MALAPRABHA AT BADAMI BRIDGE,KARNATAKA,18,22,5,11.5,7.6,8.8,708,1868,1,3.8,5.55,37.28,540,920,920,1600,240,540
1186,RIVER MALAPRABHA AT D/S OF AIHOLE TOWN,KARNATAKA,18,21,5,11.7,8.1,8.7,758,1748,1,4.6,3.48,38.24,350,920,1600,1600,240,540
4098,RIVER MARKANDEYA AT RAKKASAKOPPA RESRVOIR,KARNATAKA,20,26,5.1,8.3,6.9,9,190,270,1,2.8,2.02,14.18,270,920,920,1600,110,540
2193,"RIVER MULA AT AUNDH BRIDGE, VILLAGE-AUNDHGAON,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,27,29,4.3,5.4,7,7.9,249,805,5.2,16,0.3,4.95,10,195,200,1600,4,30
2194,"RIVER MULA AT HARRISON BRIDGE NEAR MULA-PAWANA SANGAM, VILLAGE- BOPODI,TALUKA- HAWELI,
DISTRICT- PUNE.",MAHARASHTRA,27.5,29,3.4,5.1,7,8.1,246,728,5.4,25,0.3,3.62,14,225,275,1800,7,45
2192,"RIVER MULA-MUTHA AT MUNDHAWA BRIDGE,VILLAGE-MUNDHAWA,TALUKA- HAWELI,DISTRICT- PUNE.",MAHARASHTRA,27,29,3.6,4.6,7.1,7.9,337,667,11,21,0.3,3.12,20,170,540,1800,8,30
2677,"RIVER MULA-MUTHA AT D/S OF THEUR, VILLAGE.
THEUR, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,25,28,4.3,5.1,7,7.8,326,693,7,13.5,0.3,2.43,13,110,280,1600,4,20
1177,"RIVER MUNNERU B/C WITH KRISHNA, KEESARA (V & M)","ANDHRA
PRADESH",26,26,6.9,7.7,7.6,8.1,585,998,2.4,2.9,1.26,1.92,3,28,39,470,2,3
4251,"RIVER KRISHNA - D/S OF MUNNERU RIVER, PRAKASH
NAGAR, KHAMMAM",TELANGANA,24.8,30.7,4.6,6.1,7.2,8.3,343,802,1,3.2,0.92,3.4,2,2,23,49,2,2
2680,"RIVER MUTHA AT KHADAKVASLA DAM, VILLAGE-KHADAKVASLA,TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,25,28,5.8,6.6,7.3,8,59,155,2.2,3.2,0.3,1.22,4,40,80,350,2,9
2679,"RIVER MUTHA AT DECCAN BRIDGE, VILLAGE-DECCAN,TALUKA- PUNE, DISTRICT- PUNE.",MAHARASHTRA,27.5,29,2.5,3.9,6.8,7.8,394,589,21.3,29,0.3,3.12,25,550,900,1800,9,50
2678,"RIVER MUTHA NEAR VEER SAVARKAR BHAVAN,
VILLAGE- PUNE M.C, TALUKA- PUNE, DISTRICT -PUNE.",MAHARASHTRA,27.5,29,2.7,4.1,6.9,7.8,433,568,21,29,0.3,3.05,20,350,900,1800,9,55
2191,"RIVER MUTHA AT SANGAM BRIDGE NEAR
GANAPATHYGHAT, VILLAGE. SHIVAJI NAGAR, TALUKA.
PUNE, DISTRICT. PUNE.",MAHARASHTRA,27,29,2.8,4.1,6.9,7.8,376,609,19.8,30,0.3,2.55,30,350,550,1800,10,50
1178,"RIVER PALLERU B/C WITH KRISHNA, JAGGAIAPET (V &M)","ANDHRA
PRADESH",25,27,7.1,7.9,7.5,8.1,880,1170,2.6,2.9,0.95,1.96,3,28,39,470,2,4
1904,"RIVER PANCHAGANGA AT U/S OF KOLHAPUR TOWN
NEAR BALINGA PUMPING STATION, VILLAGE-BALINGA,
TALUKA- KARVIR, DISTRICT- KOLHAPUR.",MAHARASHTRA,24,27,5.3,7.8,7.4,8.1,85,192,1.8,3,0.39,2.59,6,11,24,39,2,2
1905,"RIVER PANCHAGANGA AT D/S OF KOLHAPUR TOWN AT
GANDHI NAGAR NEAR NH.4 BRIDGE AND MIDC, VILLAGE.
UCHEGAON, TALUKA. KOLHAPUR, DISTRICT.
KOLHAPUR.",MAHARASHTRA,24,27,5.6,7.6,7.4,8.5,83,223,1.8,3,0.36,2.53,6,12,22,47,2,2
1311,"RIVER PANCHAGANGA AT ICHALKARANJI NEAR MIDC
INTAKE WELL. VILLAGE. SHIRADHWAD (ICHALKARANJI
GHAT), TALUKA.HATKANANGALE, DISTRICT. KOLHAPUR.",MAHARASHTRA,24,28,5.6,7.8,7.3,8.6,84,734,1.8,3.8,0.82,3.43,6,10,25,47,2,2
2163,"RIVER PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE
WELL, VILLAGE- SHIROL, TALUKA- SHIROL, DISTRICT-KOLHAPUR.",MAHARASHTRA,24,28,5.4,7.7,7.6,8.5,155,1029,1.8,3,0.66,3.26,4,9,21,47,2,2
2196,"RIVER PAWANA AT SANGAVIGAON, VILLAGE-SANGAVIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26,28,3.1,4.4,7,7.9,223,705,12,27,0.3,4.98,12,275,350,1600,6,30
2692,"RIVER PAWANA AT RAVET WEIR, VILLAGE. RAVET,
TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26,28,5.3,6.5,7,8,114,276,2.4,4.8,0.3,1.42,4,30,85,275,2,17
2693,"RIVER PAWANA AT CHINCHWADGAON, VILLAGE.
CHINCHWADGAON, TALUKA. HAWELI, DISTRICT. PUNE.",MAHARASHTRA,26,28,4.2,5.8,6.9,8,190,594,4.8,13,0.3,4.42,11,95,350,1800,4,35
2694,"RIVER PAWANA AT PIMPRIGAON, VILLAGE-PIMPRIGAON, TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26,28,3.2,4.9,7,7.9,245,830,9,31,0.3,4.39,14,550,425,1800,6,50
2690,"RIVER PAWANA AT KASARWADI, VILLAGE- KASARWADI,
TALUKA- HAWELI, DISTRICT- PUNE.",MAHARASHTRA,26,28,3.7,4.4,7,7.8,243,679,13,24,0.3,3.72,12,195,425,1800,8,35
2691,"RIVER PAWANA AT DAPODI BRIDGE, AT PAWANA-MULLA SANGAM, VILLAGE- DAPODI, TALUKA- HAWELI,
DISTRICT- PUNE.",MAHARASHTRA,25,28,2.9,4.3,7,7.9,229,754,13.5,28,0.3,3.08,14,195,540,1800,7,45
2705,"RIVER SINA NEAR LABOTI TOLL NAKA, VILLAGE.
LABOTI, TALUKA. MOHAL, DISTRICT. SOLAPUR.",MAHARASHTRA,28,35,4.4,5.6,7.7,8.6,755,1826,4.4,10.9,1.08,1.89,9,25,115,275,4,9
1168,RIVER TUNGA AT D/S OF SHIMOGA TOWN,KARNATAKA,26,28,0.5,9.3,6.5,7.7,88,360,1.2,8,0.3,2.82,110,940,1400,3500,,
4106,RIVER TUNGA U/S SHIVAMOGGA CITY,KARNATAKA,25,28,5,9.7,6.5,8.1,66,220,1,2.5,0.3,0.92,17,46,210,540,,
1896,"RIVER TUNGABHADRA AT CONFLUENCE POINT OF
TUNGA AND BHADRA AT KUDLI",KARNATAKA,25,28,6.3,8.2,6.8,8.1,100,193,1,3,0.3,1.1,4,43,220,540,,
38,RIVER TUNGABHADRA AT HONNALI BRIDGE,KARNATAKA,25,30,7,7.6,7.4,8.5,92,350,1,2.8,0.3,1.2,17,170,170,1500,,
1029,RIVER TUNGABHADRA AT HARALAHALLI BRIDGE,KARNATAKA,27,30,7,7.6,7.4,8.5,123,750,1.4,3,0.3,1.2,17,210,170,1700,,
2766,RIVER TUNGABHADRA AT NEW BRIDGE,KARNATAKA,25,29,7,7.4,7.1,8.5,102,370,1.1,3,0.3,1.57,4,200,140,1700,,
2768,RIVER TUNGABHADRA AT D/S OF HARIHAR POLYFIBERS,KARNATAKA,26,30,6.1,6.8,7,8.2,250,1900,3.2,6.2,0.43,2.64,11,94,170,920,,
2767,RIVER TUNGABHADRA AT U/S OF HARIHAR POLYFIBERS,KARNATAKA,25,29,6.9,7.4,7.1,8.5,96,360,1.2,3,0.3,1.53,11,130,220,1600,,
2770,"RIVER TUNGABHADRA AT HARIHAR WATER SUPPLY
INTAKE",KARNATAKA,26,30,6.7,7,7.1,8.3,128,610,3.2,5.2,0.32,1.77,700,4700,4300,43000,,
2769,RIVER TUNGABHADRA AT JACKWELL POINT,KARNATAKA,27,30,6.1,6.9,7,8.5,133,1400,2.2,4.6,0.34,1.44,13,200,350,1300,,
5591,RIVER TUNGABHADRA AT NADIHARALAHALLI,KARNATAKA,27,28,6.7,7.8,7.1,8.2,119,1070,2,4.2,0.94,1.4,21,280,280,2800,,
5592,RIVER TUNGABHADRA AT AIRANI,KARNATAKA,27,30,6.8,7.4,7.6,8.4,116,900,1.8,3.4,0.63,1.34,17,110,220,1600,,
4495,RIVER TUNGABHADRA AT ARAVI,KARNATAKA,27,31,6.9,7.3,7.7,8.5,152,790,1.1,2.8,0.3,1.5,9,91,170,840,,
5593,RIVER TUNGABHADRA AT HIREBIDARI,KARNATAKA,27,30,7,8.3,7.7,8.3,120,970,1.5,3.5,0.62,2.45,17,140,240,1200,,
5594,RIVER TUNGABHADRA AT KONANATHAMBIGE,KARNATAKA,27,32,7,10.5,7.6,8.4,136,850,1,3.6,0.65,1.41,18,140,170,1400,,
5595,RIVER TUNGABHADRA AT SOMALAPURA,KARNATAKA,27,31,7,10.2,7.1,8.5,137,820,1,6.6,0.66,1.43,21,120,350,1100,,
5596,RIVER TUNGABHADRA AT KURUVATHI,KARNATAKA,27,34,7.1,11.8,7.3,8.5,145,660,1,3,0.72,1.22,33,940,130,5400,,
4494,RIVER TUNGABHADRA AT MYLARA,KARNATAKA,27,31,7.2,7.5,7.4,8.5,164,770,1.6,3,0.4,1.5,13,630,110,4300,,
2776,RIVER TUNGABHADRA AT D/S OF GANGAWATHI,KARNATAKA,22,30,7.1,7.8,7.3,8.5,328,900,2,3,0.3,3.34,280,490,1600,2800,,
29,RIVER TUNGABHADRA AT ULENOOR,KARNATAKA,17,29,0.3,7.8,6.5,8.4,69,2430,1,78,0.32,8,48,4800000,79,54000000,2,17
3558,"RIVER TUNGABHADRA AT DADESUGUR BRIDGE
GAUGING STATION",KARNATAKA,27,32,6.8,8.7,8.3,8.6,676,2050,2.5,3.5,1.1,4,280,700,1600,2800,,
30054,RIVER TUNGABHADRA AT HOCHECHALLI (BANGALORE),KARNATAKA,24,28,7.2,12.2,8.2,8.7,921,2560,1,1,0,1.52,70,790,280,5400,,
1785,RIVER TUNGABHADRA AT MANTHRALAYAM (V & M),"ANDHRA
PRADESH",21,29,5.3,6.4,7.3,8,964,1652,1,2.7,0.46,1.51,163,615,602,1553,,
1174,"RIVER TUNGABHADRA AT KURNOOL U/S, BHAVAPURAM
(V), KURNOOL (M)","ANDHRA
PRADESH",22,28,5.2,6.3,7.3,8.1,1360,1698,1.7,2.5,0.53,2.24,177,479,549,1203,,
4388,"RIVER TUNGABHADRA, UPSTREAM OF KURNOOL TOWN
BEFORE JOINING CITY DOMESTIC SEWAGE AND AFTER
M/S RAYALASEEMA ALKALIES INDUSTRIES NEAR
SIVALAYAM TEMPLE, GONDIPARLA (V), KURNOOL (M)","ANDHRA
PRADESH",18,27,5,5.9,6.8,7.9,1329,2263,1.3,2.8,0.52,1.46,162,549,613,1553,,
4389,"RIVER TUNGABHADRA, DOWNSTREAM OF KURNOOL
TOWN AFTER JOINING CITY DOMESTIC SEWAGE,
PADIDEMPADU (V),","ANDHRA
PRADESH",21,28,5.1,5.7,7,7.8,720,1720,1,2.8,1.09,1.84,177,689,649,1986,,
4379,"RIVER UPPUTERU BEFORE CONFLUENCE WITH SEA, AT
CHINNA GOLLAPALEM (V), KRUTHIVENNU (M)","ANDHRA
PRADESH",24,26,5.8,6.7,7.6,8,34400,54200,2.3,2.9,0.66,1.24,3,14,36,210,2,3
2711,"RIVER URMODI AT NAGTHNE KT WARE, VILLAGE-NAGTHANE,TALUKA- SATARA, DISTRICT- SATARA.",MAHARASHTRA,25,33.5,4.9,6.4,7.3,8.3,174,887,3,5.2,0.3,1.83,8,40,95,425,4,14
2715,"RIVER VEL AT SHIKRAPUR, VILLAGE. SHIKRAPUR,
TALUKA. SHIRUR, DISTRICT. PUNE.",MAHARASHTRA,26,29,5,6.1,7.9,8,177,582,4,8.4,0.3,0.3,14,110,350,425,6,17
1255,"RIVER PENNAR B/C WITH CHITRAVATHI, TADIPATRI (M),
VENGANUR (V)","ANDHRA
PRADESH",23,34,5.3,5.9,7.3,8,683,1263,1.2,2.8,0.61,1.61,203,613,816,1553,,
1256,"RIVER PENNAR A/C WITH PAPAGNI, PUSHPAGIRI
(V),VALLUR (M)","ANDHRA
PRADESH",22,28,5.5,6.2,7.3,8.1,806,1298,1,2.5,0.69,1.43,185,395,575,1300,,
1257,"RIVER PENNAR A/C WITH CHEYYURU, SOMASILA (V),
ANANTHASAGARAM (M)","ANDHRA
PRADESH",17,20,6.8,8.3,7.5,8.2,728,1080,2.6,2.8,0.54,1.46,3,14,64,470,2,3
30,RIVER PENNAR AT SIDDAVATAM (V & M),"ANDHRA
PRADESH",20,28,5,6.4,6.6,7.7,835,1451,1,2.7,0.38,1.7,151,381,575,1049,,
2351,"RIVER KUNDU, NANDYAL, NEAR OVER BDG.,NANDYAL
TOWN","ANDHRA
PRADESH",15,29,3.4,5.9,6.9,7.7,876,1310,2.2,3.6,0.75,2.38,235,649,770,1986,,
1689,"CHUNNAMBAR RIVER, KILINJIKUPPAM ROAD,
NONANKUPPAM, PUDUCHERRY.",PUDUCHERRY,29,35,6.3,13.7,8.1,9.4,856,1605,2,9,0,0.32,2,1600,170,1600,2,280
1198,RIVER CAUVERY AT NAPOKULU BDG (D/S),KARNATAKA,17,26,6.3,7.7,7,8.7,48,170,1,2.5,0.3,1,17,43,210,350,,
1195,"RIVER CAUVERY AT KUSHAL NAGAR U/S (NEAR
BAICHANAHALLI)",KARNATAKA,18,27,6.2,7.7,7.2,8.6,63,326,1,3,0.3,1.9,32,78,240,630,,
33,"RIVER CAUVERY AT KRS DAM, BALAMURIKSHETRA",KARNATAKA,19,28,6.1,7,7,8.6,143,489,1,4,0.78,3.4,83,170,940,1300,,
1171,"RIVER CAUVERY AT SRI RANGAPATTANNA, D/S OF
ROAD BDG.",KARNATAKA,20,29,5.7,6.7,7.8,8.5,221,518,2,4.5,0.75,4.1,110,270,1300,2400,,
1386,RIVER CAUVERY AT D/S OF KAREKUARA VILLAGE,KARNATAKA,19,29,5.5,6.9,7.7,8.7,158,438,2,4,1.4,2.8,110,210,1200,1700,,
34,RIVER CAUVERY AT SATHYAGALAM BRIDGE,KARNATAKA,21,33,5.4,7,7.9,8.6,215,485,1,3.5,1.16,2.4,110,210,1100,1700,,
2773,RIVER CAUVERY AT BANNUR BRIDGE,KARNATAKA,23,28,5.7,7.1,8,8.5,195,495,1,3.5,0.97,2.8,110,170,1100,1700,,
2774,RIVER CAUVERY AT RANGANATHITTU,KARNATAKA,19,28,6.2,6.9,7.6,8.5,160,457,1.8,3,0.48,3.3,110,210,1100,1500,,
3566,RIVER CAUVERY AT KRS DAM MANDYA,KARNATAKA,19,29,6.1,7.1,7.5,8.7,140,564,1,3,0.96,2.9,83,170,700,2100,,
3568,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT TO
SRIRANGAPATNA TOWN",KARNATAKA,20,29,5.7,6.4,7.5,8.6,203,586,2.5,4,0.72,3.9,110,260,1200,2300,,
3569,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT TO
MANDYA TOWN",KARNATAKA,20,29,5.8,6.7,7.3,8.6,216,704,2,4.5,0.71,4.1,93,320,1100,2100,,
3570,RIVER CAUVERY D/S OF KR NAGAR BRIDGE,KARNATAKA,21,30,5.9,7,7.3,8.6,140,535,1,3.5,0.56,4.3,68,220,840,1300,,
3571,RIVER CAUVERY U/S OF KR NAGAR,KARNATAKA,21,30,6.3,7.2,7.4,8.6,120,493,1,3,0.48,2.9,68,93,700,1100,,
3573,RIVER CAUVERY D/S OF KUSHALANAGAR TOWN,KARNATAKA,17,27,6.2,7.7,7.3,8.6,66,326,1,3,0.32,1.8,32,68,240,700,,
3576,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT TO
MYSORE",KARNATAKA,18,28,6.2,7.4,7.6,8.6,152,462,1,3,1.1,2.9,68,120,230,1100,,
3578,"RIVER CAUVERY D/S OF MADDUR WATER SUPPLY
TREATMENT PLANT AT BACHALLI",KARNATAKA,19,27,6.5,7.3,8,8.7,218,481,1,3,0.75,2.4,68,110,700,1500,,
3579,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT AT
KOLLEGALA DASANAPURA",KARNATAKA,23,33,5.2,6.8,7.9,8.7,205,492,2,4,1,3.4,78,260,940,1700,,
3581,"RIVER CAUVERY AT WATER SUPPLY INTAKE POINT AT
TORE KADANA HALLI",KARNATAKA,19,28,6.3,7.3,7.9,8.7,218,480,1,3,0.84,2.7,61,110,630,1200,,
4109,RIVER CAUVERY BEFORE CONFLUENCE AT SANGAM,KARNATAKA,25,36,3.6,6.9,7.2,8.1,269,1144,4,12,1,5,22,9400,79,92000,,
4099,"RIVER CAUVERY D/S BHARACHUKI FALLS, SATHEGALA,
KOLLEGALA",KARNATAKA,22,31,6.2,7,7,8.7,217,484,1,3,0.96,3.2,78,170,840,1400,,
4102,RIVER CAUVERY D/S AT BHAGAMANDALA BRIDGE,KARNATAKA,16,27,6.5,7.8,6.8,8.9,48,127,1,2.5,0.3,1,17,41,210,350,,
4103,"RIVER CAUVERY D/S AT KANIVE RAMALINGESWARA
TEMPLE BRIDGE, KUSHALANAGAR",KARNATAKA,17,27,6.6,7.6,7.2,8.8,58,333,1,3,0.3,2.2,21,92,220,1200,,
30052,RIVER CAUVERY AT AJJIBORE (BANGALORE),KARNATAKA,25,26,7,7.7,8,8.8,329,586,1,1,0,1.72,11,79,350,350,,
50,RIVER CAUVERY AT METTUR,TAMIL NADU,23,31,5.2,6.5,7,8.9,340,1596,1,2.7,0.32,0.55,5,17,13,39,,
51,RIVER CAUVERY AT PALLIPPALAYAM,TAMIL NADU,24,30,5.9,6.7,7.2,8.3,304,1204,1,2.7,0.32,1.22,7,33,14,140,,
1320,"RIVER CAUVERY AT ERODE NEAR VIRAPALAYAM,",TAMIL NADU,28,37,5.2,6.5,7.1,8.3,335,1177,1,3.1,0.32,3.42,14,26,26,70,,
3015,"RIVER CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMIL NADU,26,35,5.6,7.3,7.6,8.3,531,1085,1,2.8,0.32,0.75,2,21,8,47,,
1324,"RIVER CAUVERY AT MOHANUR NEAR PATTAIPALAYAM,
TAMILNADU",TAMIL NADU,3,33,5.5,6.7,7.6,8.6,500,1336,1,2.7,0.32,0.92,9,24,17,39,,
1451,"RIVER CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF R.
AMRAVATI, TAMILNADU",TAMIL NADU,26,34,5.6,6.8,7.5,8.4,373,1260,1,2.5,0.32,1.21,2,27,5,130,,
